sale_id,date_key,product_key,customer_key,store_key,units,unit_price,cost,sales_amount
6032,20240325,38,300,2,7,461.07,347.17,3227.49
6033,20240608,21,257,7,1,199.18,128.24,199.18
6034,20240814,10,308,4,5,437.97,358.48,2189.85
6035,20240124,6,252,7,10,496.64,389.44,4966.4
6036,20241014,40,204,7,3,172.81,122.06,518.43
6037,20240918,32,309,2,8,18.51,10.64,148.08
6038,20240121,21,327,3,4,304.16,207.49,1216.64
6039,20240124,10,152,1,3,452.31,293.53,1356.93
6040,20241107,5,377,1,9,31.43,19.76,282.87
6041,20240413,7,395,8,4,102.59,76.23,410.36
6042,20241111,5,289,6,9,339.69,280.76,3057.21
6043,20240701,24,372,4,7,405.78,241.02,2840.46
6044,20240505,9,43,2,9,47.89,36.99,431.01
6045,20240410,6,217,5,9,185.05,136.29,1665.45
6046,20240829,13,261,5,10,123.18,92.4,1231.8
6047,20240210,32,372,2,6,482.61,387.8,2895.66
6048,20240527,23,49,1,10,342.82,227.16,3428.2
6049,20240506,7,323,4,1,240.44,174.05,240.44
6050,20240226,34,31,5,5,431.86,273.39,2159.3
6051,20240509,23,144,7,4,271.14,172.25,1084.56
6052,20240712,9,278,4,1,456.11,321.09,456.11
6053,20240904,32,117,1,9,123.21,68.04,1108.89
6054,20240201,45,334,8,9,18.53,11.57,166.77
6055,20241115,25,373,4,8,217.23,129.36,1737.84
6056,20241117,8,64,6,7,106.12,62.18,742.84
6057,20240910,14,104,1,7,418.69,278.59,2930.83
6058,20241204,27,30,1,4,268.8,156.26,1075.2
6059,20240605,45,285,1,7,147.89,88.18,1035.23
6060,20241027,42,355,7,10,387.92,291.18,3879.2
6061,20240923,42,241,2,3,265.81,198.14,797.43
6062,20240724,38,53,7,4,253.88,211.61,1015.52
6063,20240306,26,70,8,2,94.49,78.06,188.98
6064,20240723,30,15,6,10,497.63,404.17,4976.3
6065,20241125,34,196,8,6,331.21,250.82,1987.26
6066,20241226,33,289,8,6,428.14,269.72,2568.84
6067,20240612,29,61,6,3,381.07,229.96,1143.21
6068,20240331,7,340,7,1,253.95,212.0,253.95
6069,20240930,40,102,5,9,9.82,8.23,88.38
6070,20240128,1,206,2,9,335.0,234.95,3015.0
6071,20240225,20,268,1,4,54.87,39.21,219.48
6072,20240724,20,216,4,8,480.93,265.29,3847.44
6073,20241228,45,192,4,6,128.39,76.34,770.34
6074,20240430,5,135,3,7,186.83,133.36,1307.81
6075,20240611,22,173,1,2,278.02,168.07,556.04
6076,20240427,17,96,5,7,253.79,176.03,1776.53
6077,20240610,5,118,4,2,329.3,259.64,658.6
6078,20240103,11,303,8,3,392.81,310.41,1178.43
6079,20240805,19,354,8,4,380.03,307.25,1520.12
6080,20240806,42,340,5,3,454.5,282.11,1363.5
6081,20240425,18,133,7,10,237.61,161.47,2376.1
6082,20240406,40,129,3,1,269.42,198.85,269.42
6083,20241005,34,24,8,10,437.67,317.02,4376.7
6084,20240309,37,110,8,2,144.75,123.0,289.5
6085,20240118,39,235,2,9,126.73,80.21,1140.57
6086,20240115,33,108,6,4,9.52,5.44,38.08
6087,20241118,34,294,4,10,370.55,246.92,3705.5
6088,20240513,7,21,3,6,345.35,243.61,2072.1
6089,20240207,33,165,4,5,141.98,94.58,709.9
6090,20241117,3,113,8,2,69.31,44.76,138.62
6091,20240224,34,198,8,5,26.05,16.34,130.25
6092,20240503,30,11,3,6,246.49,167.18,1478.94
6093,20240108,35,168,4,10,100.77,76.26,1007.7
6094,20240905,29,316,5,3,397.73,236.51,1193.19
6095,20240912,17,343,6,1,475.27,384.81,475.27
6096,20241003,17,103,4,3,389.55,289.18,1168.65
6097,20240406,27,172,4,3,426.54,248.34,1279.62
6098,20240430,22,277,8,10,495.44,275.99,4954.4
6099,20241209,16,186,3,2,371.7,210.16,743.4
6100,20241027,23,218,3,10,285.83,164.96,2858.3
6101,20240114,25,137,3,2,405.96,301.65,811.92
6102,20240910,11,335,3,9,284.11,236.45,2556.99
6103,20241024,29,253,5,5,219.09,129.26,1095.45
6104,20240723,15,385,6,1,21.09,13.4,21.09
6105,20240822,13,312,2,7,323.28,261.78,2262.96
6106,20240101,19,147,8,8,449.27,315.25,3594.16
6107,20240111,5,132,3,9,348.11,236.07,3132.99
6108,20240113,28,36,1,2,205.05,141.89,410.1
6109,20240228,34,249,6,7,310.37,180.12,2172.59
6110,20241228,44,300,2,6,407.41,250.91,2444.46
6111,20240820,13,142,7,5,383.3,321.44,1916.5
6112,20241013,25,9,8,9,248.13,184.37,2233.17
6113,20240418,23,331,6,5,184.03,117.02,920.15
6114,20241209,33,90,7,4,201.45,168.03,805.8
6115,20240313,29,233,4,6,454.42,304.12,2726.52
6116,20241126,37,22,3,10,89.08,52.76,890.8
6117,20240112,39,26,5,9,432.17,362.85,3889.53
6118,20240108,6,360,3,8,101.67,76.23,813.36
6119,20240129,16,269,8,1,490.54,380.58,490.54
6120,20241016,30,3,4,4,226.93,126.34,907.72
6121,20240404,25,41,4,1,368.05,233.69,368.05
6122,20240614,22,198,6,1,366.04,305.14,366.04
6123,20240621,8,273,2,9,387.4,231.15,3486.6
6124,20241015,26,170,5,9,395.75,321.37,3561.75
6125,20240507,34,350,7,2,24.34,19.01,48.68
6126,20240103,2,262,7,5,140.3,93.1,701.5
6127,20240521,27,246,2,3,118.71,96.87,356.13
6128,20240415,41,116,1,1,350.8,290.05,350.8
6129,20240924,26,273,2,4,343.24,278.05,1372.96
6130,20241001,43,350,7,2,152.03,102.2,304.06
6131,20240203,16,20,3,8,397.8,288.86,3182.4
6132,20241017,1,294,1,10,159.25,102.21,1592.5
6133,20240126,31,352,5,5,174.75,102.93,873.75
6134,20240814,10,173,8,3,202.43,166.12,607.29
6135,20240522,1,307,2,5,373.57,315.42,1867.85
6136,20240420,9,144,1,10,10.83,6.15,108.3
6137,20240625,43,78,2,2,453.7,343.14,907.4
6138,20240423,36,327,2,7,347.57,290.14,2432.99
6139,20241017,13,125,2,1,295.37,216.32,295.37
6140,20241219,27,303,2,4,122.48,69.09,489.92
6141,20241025,16,127,6,5,393.83,218.37,1969.15
6142,20240609,8,160,2,4,437.03,306.46,1748.12
6143,20240703,45,275,5,2,253.27,210.72,506.54
6144,20240612,37,137,4,8,149.77,94.9,1198.16
6145,20241017,17,324,6,7,193.37,126.68,1353.59
6146,20240721,16,16,6,5,211.04,166.47,1055.2
6147,20240620,37,5,5,5,156.43,123.66,782.15
6148,20240529,21,33,8,1,357.53,297.86,357.53
6149,20240517,17,103,2,7,174.38,139.78,1220.66
6150,20240721,18,22,5,3,411.5,299.64,1234.5
6151,20240909,21,153,4,4,234.53,195.04,938.12
6152,20240607,24,10,5,9,316.34,232.3,2847.06
6153,20241022,2,303,2,7,474.24,346.42,3319.68
6154,20241029,22,62,3,7,225.8,125.24,1580.6
6155,20240606,20,389,8,3,89.32,61.33,267.96
6156,20241128,13,343,7,6,277.21,156.04,1663.26
6157,20240304,16,278,4,1,250.85,205.6,250.85
6158,20241207,20,320,1,3,392.38,217.04,1177.14
6159,20240417,17,310,6,9,430.8,276.62,3877.2
6160,20240725,41,339,3,5,357.75,303.56,1788.75
6161,20240413,24,223,3,7,485.87,383.12,3401.09
6162,20240610,23,250,1,8,138.25,107.46,1106.0
6163,20240504,12,188,3,10,123.4,94.26,1234.0
6164,20240915,42,250,2,1,149.19,84.35,149.19
6165,20240130,2,153,1,6,337.1,214.55,2022.6
6166,20241102,25,50,5,10,120.11,94.83,1201.1
6167,20241126,8,373,8,2,48.77,39.93,97.54
6168,20240725,35,280,2,9,488.97,320.28,4400.73
6169,20240719,18,282,1,6,160.73,100.91,964.38
6170,20240913,14,113,1,4,115.09,71.44,460.36
6171,20240313,3,309,5,8,182.58,130.44,1460.64
6172,20241001,36,208,7,9,83.42,53.18,750.78
6173,20240321,18,31,3,2,22.71,12.64,45.42
6174,20240904,12,382,1,7,156.16,104.19,1093.12
6175,20240421,38,397,1,10,172.24,123.34,1722.4
6176,20240930,1,349,5,7,406.45,300.88,2845.15
6177,20241016,22,190,3,6,220.64,144.05,1323.84
6178,20240317,8,94,3,2,369.69,238.14,739.38
6179,20240813,6,5,2,5,369.18,234.49,1845.9
6180,20240701,1,295,8,10,395.55,291.52,3955.5
6181,20240417,9,357,3,8,459.66,291.92,3677.28
6182,20240803,43,42,6,5,251.82,207.77,1259.1
6183,20241229,21,274,6,4,56.46,35.82,225.84
6184,20240101,45,11,1,9,24.14,19.0,217.26
6185,20241216,13,311,2,10,97.52,62.99,975.2
6186,20241109,35,12,8,3,415.46,307.62,1246.38
6187,20240712,5,391,8,9,289.3,219.78,2603.7
6188,20240811,5,69,4,4,74.36,44.79,297.44
6189,20240515,1,161,2,9,70.65,46.91,635.85
6190,20240217,41,278,3,10,446.29,262.54,4462.9
6191,20240728,31,339,8,7,262.42,184.53,1836.94
6192,20241025,34,146,6,5,90.09,74.13,450.45
6193,20240325,42,393,1,4,448.89,327.18,1795.56
6194,20240919,15,7,6,1,361.76,275.12,361.76
6195,20240930,33,189,2,1,241.5,153.33,241.5
6196,20241004,23,396,3,9,235.21,162.4,2116.89
6197,20240504,25,110,4,7,337.96,260.98,2365.72
6198,20240523,30,214,3,3,172.46,101.65,517.38
6199,20240601,22,178,6,6,499.96,293.23,2999.76
6200,20241108,2,158,2,9,393.35,242.83,3540.15
6201,20241125,4,308,8,7,322.28,200.15,2255.96
6202,20240531,23,208,5,10,345.29,289.6,3452.9
6203,20241221,26,286,3,2,498.06,297.63,996.12
6204,20240727,33,208,8,1,10.34,6.01,10.34
6205,20240520,26,399,4,7,16.3,9.64,114.1
6206,20240101,9,189,4,6,393.59,240.43,2361.54
6207,20240811,17,319,1,7,108.65,71.78,760.55
6208,20240824,20,246,8,10,344.16,209.64,3441.6
6209,20241220,45,321,7,2,254.15,146.48,508.3
6210,20240919,24,355,2,10,162.74,96.18,1627.4
6211,20240111,29,91,8,1,119.51,94.04,119.51
6212,20240726,34,121,7,6,389.49,274.99,2336.94
6213,20240928,17,121,4,9,89.64,69.36,806.76
6214,20240630,44,195,8,7,83.57,50.39,584.99
6215,20240606,31,197,5,3,223.76,143.55,671.28
6216,20241023,39,2,6,7,64.04,54.09,448.28
6217,20240811,34,359,2,10,322.55,185.69,3225.5
6218,20240906,28,344,1,3,496.03,338.09,1488.09
6219,20240618,2,241,5,10,375.22,239.66,3752.2
6220,20240411,27,123,3,7,303.6,167.65,2125.2
6221,20240708,6,331,8,1,200.35,143.4,200.35
6222,20241217,28,109,1,4,494.05,353.25,1976.2
6223,20240808,32,123,7,9,440.57,284.67,3965.13
6224,20240915,25,400,5,4,411.19,284.41,1644.76
6225,20240215,14,370,8,10,118.85,79.34,1188.5
6226,20241227,3,234,8,5,66.17,45.61,330.85
6227,20240330,31,68,7,4,93.08,74.87,372.32
6228,20241221,32,50,3,9,133.05,101.68,1197.45
6229,20240612,22,386,6,8,45.44,28.81,363.52
6230,20241202,33,107,2,3,444.77,276.59,1334.31
6231,20241122,36,273,4,8,96.67,74.2,773.36
6232,20241003,24,142,3,3,117.17,72.34,351.51
6233,20241201,3,199,3,9,444.64,365.62,4001.76
6234,20240811,40,395,5,1,479.28,383.35,479.28
6235,20241106,22,238,2,7,114.78,71.82,803.46
6236,20240304,31,173,5,2,150.62,119.06,301.24
6237,20240126,41,167,4,7,401.05,243.6,2807.35
6238,20240717,17,93,2,10,485.28,270.52,4852.8
6239,20241023,28,223,5,7,326.59,273.79,2286.13
6240,20241007,1,228,7,5,224.08,174.43,1120.4
6241,20240712,40,39,5,9,338.92,236.13,3050.28
6242,20240709,3,162,1,2,391.24,314.15,782.48
6243,20240811,25,258,5,6,60.76,34.8,364.56
6244,20241113,16,22,5,10,220.47,170.18,2204.7
6245,20241104,2,391,6,4,429.36,359.33,1717.44
6246,20240210,21,345,4,1,354.19,281.79,354.19
6247,20240806,43,255,1,5,81.12,55.12,405.6
6248,20240519,8,7,2,5,378.83,247.71,1894.15
6249,20241019,14,208,3,9,335.38,274.25,3018.42
6250,20240704,9,360,6,9,136.0,86.69,1224.0
6251,20241228,6,10,6,4,175.28,145.7,701.12
6252,20240607,11,317,6,8,160.63,103.76,1285.04
6253,20240905,26,336,3,2,496.66,291.79,993.32
6254,20240209,36,31,4,2,95.94,59.56,191.88
6255,20241207,32,93,1,7,415.56,293.32,2908.92
6256,20240226,35,290,7,8,267.66,157.74,2141.28
6257,20240518,33,365,3,9,440.86,292.73,3967.74
6258,20241102,18,309,5,7,491.02,403.5,3437.14
6259,20241220,41,211,4,2,480.74,277.95,961.48
6260,20240626,8,241,3,7,427.86,314.2,2995.02
6261,20240626,32,210,2,5,209.72,140.75,1048.6
6262,20240118,5,232,8,3,139.28,103.66,417.84
6263,20241224,35,309,1,4,163.15,113.7,652.6
6264,20240107,4,20,8,9,328.3,266.91,2954.7
6265,20240110,10,84,1,2,174.22,116.86,348.44
6266,20240622,18,24,1,6,220.27,154.75,1321.62
6267,20240102,32,319,8,1,44.47,26.19,44.47
6268,20240301,3,291,8,8,386.65,269.53,3093.2
6269,20240817,12,22,8,2,60.18,35.17,120.36
6270,20240915,16,43,7,10,171.83,124.57,1718.3
6271,20240419,33,106,4,9,297.26,201.61,2675.34
6272,20241018,44,97,1,9,267.93,210.33,2411.37
6273,20240810,28,208,5,4,447.1,302.04,1788.4
6274,20240324,23,200,5,8,331.05,244.71,2648.4
6275,20240917,16,144,6,2,395.58,224.57,791.16
6276,20240804,38,66,1,3,155.21,118.43,465.63
6277,20241024,5,260,1,2,70.47,59.0,140.94
6278,20240226,6,316,5,1,372.95,255.22,372.95
6279,20240325,10,257,7,4,81.02,44.8,324.08
6280,20240421,13,323,8,6,417.91,305.53,2507.46
6281,20240504,21,366,5,9,471.79,280.03,4246.11
6282,20241121,43,337,3,1,145.05,100.14,145.05
6283,20240925,30,261,4,5,381.7,213.65,1908.5
6284,20240718,18,20,5,8,221.48,151.24,1771.84
6285,20240716,10,134,5,3,153.0,124.29,459.0
6286,20241120,30,172,2,8,218.42,129.0,1747.36
6287,20240612,12,286,4,6,325.15,227.44,1950.9
6288,20240323,44,339,5,6,494.09,309.38,2964.54
6289,20240220,22,257,7,2,153.52,96.46,307.04
6290,20240430,25,146,7,2,354.44,263.35,708.88
6291,20240827,41,316,7,9,170.76,132.25,1536.84
6292,20240621,14,279,2,9,129.44,105.1,1164.96
6293,20240603,22,320,4,5,317.76,201.29,1588.8
6294,20240624,24,236,5,6,381.84,218.12,2291.04
6295,20241222,13,259,8,6,360.11,245.84,2160.66
6296,20241231,3,139,3,6,471.58,342.07,2829.48
6297,20240229,13,160,8,8,58.15,44.88,465.2
6298,20240211,6,111,6,6,272.63,211.78,1635.78
6299,20240330,31,103,6,2,148.97,120.53,297.94
6300,20241107,1,262,6,1,409.39,228.99,409.39
6301,20240617,15,154,7,9,35.7,30.14,321.3
6302,20241112,40,54,6,8,92.02,77.3,736.16
6303,20240824,26,15,6,2,387.15,217.06,774.3
6304,20240721,31,345,4,1,180.55,116.27,180.55
6305,20240413,31,175,4,3,342.49,267.03,1027.47
6306,20240505,14,231,5,6,499.26,346.26,2995.56
6307,20240224,29,362,7,6,232.63,128.27,1395.78
6308,20240709,10,45,6,2,268.83,176.46,537.66
6309,20240412,29,375,8,2,487.79,353.0,975.58
6310,20240417,31,282,6,3,374.46,304.76,1123.38
6311,20240115,40,257,4,5,102.39,81.79,511.95
6312,20241019,42,173,5,3,403.13,336.17,1209.39
6313,20241209,2,283,5,5,260.35,179.74,1301.75
6314,20240701,14,82,7,1,394.75,311.65,394.75
6315,20240715,25,121,3,10,301.28,174.81,3012.8
6316,20241204,15,385,2,9,117.53,82.92,1057.77
6317,20240706,28,111,2,4,408.15,336.71,1632.6
6318,20240815,39,288,1,9,6.0,4.81,54.0
6319,20240605,12,373,6,6,444.57,331.95,2667.42
6320,20240707,41,238,8,1,410.21,243.98,410.21
6321,20240710,40,120,5,3,485.22,293.38,1455.66
6322,20240917,42,340,1,1,22.59,17.02,22.59
6323,20240809,4,331,3,8,221.63,143.54,1773.04
6324,20240703,14,218,8,8,88.72,57.56,709.76
6325,20240128,6,46,1,7,190.12,152.91,1330.84
6326,20241127,6,177,5,1,183.1,101.83,183.1
6327,20241121,3,173,4,3,300.79,200.85,902.37
6328,20240308,20,76,8,5,221.53,137.67,1107.65
6329,20240417,4,161,5,2,482.96,269.55,965.92
6330,20241222,14,62,5,2,142.5,87.63,285.0
6331,20240427,45,278,6,4,212.28,128.49,849.12
6332,20241024,40,173,7,6,351.82,246.75,2110.92
6333,20241014,43,293,5,1,141.89,96.56,141.89
6334,20241111,2,183,6,10,363.29,251.22,3632.9
6335,20240106,30,286,7,5,355.81,289.41,1779.05
6336,20240625,29,294,5,2,357.56,249.69,715.12
6337,20240725,6,65,6,1,339.16,251.56,339.16
6338,20241102,41,177,3,10,409.64,304.87,4096.4
6339,20240323,19,300,3,6,497.49,350.76,2984.94
6340,20240422,44,238,1,9,32.39,20.78,291.51
6341,20240306,6,89,6,8,251.09,206.13,2008.72
6342,20241005,30,334,3,10,407.48,277.68,4074.8
6343,20241231,6,80,7,9,5.02,3.62,45.18
6344,20240221,43,398,8,8,274.85,197.27,2198.8
6345,20240326,28,283,8,9,331.6,264.71,2984.4
6346,20240422,4,130,3,9,99.91,70.97,899.19
6347,20241121,10,78,6,3,203.41,139.76,610.23
6348,20240612,17,361,7,6,395.78,272.3,2374.68
6349,20240413,1,210,5,10,38.01,29.8,380.1
6350,20240427,1,323,5,9,71.76,46.57,645.84
6351,20240806,42,333,4,2,409.94,340.44,819.88
6352,20240521,45,28,3,2,405.56,326.06,811.12
6353,20240221,25,274,5,3,297.25,175.82,891.75
6354,20241027,41,134,8,8,211.01,136.14,1688.08
6355,20240603,30,364,2,4,57.3,47.08,229.2
6356,20240403,2,88,1,7,406.66,257.62,2846.62
6357,20240923,33,14,1,2,124.66,80.44,249.32
6358,20240929,1,266,5,1,457.03,281.18,457.03
6359,20240226,37,221,3,8,389.04,220.32,3112.32
6360,20240127,17,223,4,3,45.06,31.25,135.18
6361,20240117,7,106,8,1,319.57,248.13,319.57
6362,20241007,12,198,1,3,460.71,344.61,1382.13
6363,20240817,31,386,2,4,440.19,245.75,1760.76
6364,20241016,39,306,2,5,308.61,218.19,1543.05
6365,20240817,26,394,4,9,90.12,58.5,811.08
6366,20240527,8,134,6,2,341.72,253.74,683.44
6367,20240803,41,349,2,7,334.74,224.79,2343.18
6368,20240921,36,154,1,3,296.42,250.23,889.26
6369,20240525,19,375,1,5,136.54,109.03,682.7
6370,20241130,25,347,7,3,450.65,342.54,1351.95
6371,20241125,44,66,1,4,253.78,178.84,1015.12
6372,20241020,17,389,6,6,152.07,110.61,912.42
6373,20241229,2,243,5,6,131.33,89.65,787.98
6374,20240522,7,311,1,2,144.1,113.61,288.2
6375,20240211,28,232,5,2,233.24,191.83,466.48
6376,20240626,45,87,3,3,119.27,101.35,357.81
6377,20240929,34,394,5,9,261.12,190.53,2350.08
6378,20241012,28,46,2,4,100.05,75.49,400.2
6379,20240522,15,324,6,6,139.12,93.2,834.72
6380,20240417,20,84,7,5,64.23,35.49,321.15
6381,20240612,2,315,1,4,181.91,138.43,727.64
6382,20241021,17,170,5,1,205.95,170.98,205.95
6383,20240123,29,95,6,5,204.84,165.49,1024.2
6384,20240430,41,95,1,10,363.82,296.0,3638.2
6385,20240325,42,128,6,10,244.26,163.81,2442.6
6386,20241021,37,361,5,4,348.04,265.93,1392.16
6387,20240620,1,308,3,6,21.4,15.87,128.4
6388,20240201,37,269,4,3,221.11,157.49,663.33
6389,20240405,10,252,6,10,49.45,29.45,494.5
6390,20240117,28,167,6,6,233.74,168.91,1402.44
6391,20240623,43,361,7,10,309.52,197.96,3095.2
6392,20241231,40,110,1,9,399.39,303.97,3594.51
6393,20240726,30,378,7,4,277.36,231.17,1109.44
6394,20241114,14,153,1,5,192.85,148.17,964.25
6395,20240928,24,137,6,6,135.91,85.33,815.46
6396,20241119,32,191,3,3,478.93,330.26,1436.79
6397,20240423,24,300,1,9,103.15,74.21,928.35
6398,20241214,19,286,6,6,26.0,19.96,156.0
6399,20240328,19,307,5,3,67.31,40.01,201.93
6400,20240609,27,36,6,5,498.77,352.97,2493.85
6401,20240906,2,65,4,9,453.53,366.47,4081.77
6402,20240414,45,340,3,5,163.53,91.29,817.65
6403,20240406,5,393,5,8,6.91,5.31,55.28
6404,20240217,45,52,2,10,384.77,313.25,3847.7
6405,20240102,2,362,7,4,153.77,121.28,615.08
6406,20240702,24,105,6,10,15.96,13.24,159.6
6407,20241227,19,392,8,5,231.02,181.31,1155.1
6408,20240321,26,398,1,6,214.96,151.63,1289.76
6409,20240610,20,255,5,8,184.07,127.58,1472.56
6410,20241208,41,77,5,1,328.42,183.77,328.42
6411,20241009,1,316,7,8,364.38,202.44,2915.04
6412,20240102,45,41,4,6,281.8,209.05,1690.8
6413,20240702,32,134,8,7,11.92,7.54,83.44
6414,20240222,36,256,2,10,16.1,10.34,161.0
6415,20240331,7,28,7,5,441.46,349.69,2207.3
6416,20240331,3,158,5,10,97.29,56.76,972.9
6417,20240812,18,319,8,6,202.04,128.33,1212.24
6418,20240313,15,37,2,3,56.25,42.5,168.75
6419,20240402,36,147,3,7,118.5,66.26,829.5
6420,20240323,41,2,5,2,245.25,173.13,490.5
6421,20240510,20,264,5,9,121.6,70.0,1094.4
6422,20240828,35,32,2,2,331.25,257.88,662.5
6423,20240526,3,113,6,5,186.82,138.32,934.1
6424,20240429,34,210,4,9,395.29,289.58,3557.61
6425,20240708,5,86,2,1,302.97,186.75,302.97
6426,20240813,31,93,5,5,130.71,100.31,653.55
6427,20240106,18,334,6,6,405.15,259.5,2430.9
6428,20241121,19,312,1,4,466.38,336.37,1865.52
6429,20241201,13,33,8,7,64.42,37.21,450.94
6430,20240808,19,344,5,4,336.48,194.76,1345.92
6431,20240729,40,188,3,4,317.24,192.94,1268.96
6432,20240911,37,58,7,3,336.51,206.89,1009.53
6433,20240610,16,363,7,7,20.44,12.02,143.08
6434,20240513,14,135,8,9,18.92,11.08,170.28
6435,20240509,23,131,7,2,150.93,122.81,301.86
6436,20240228,31,59,2,5,44.72,32.04,223.6
6437,20241103,9,355,2,3,186.21,137.17,558.63
6438,20240427,33,115,2,3,436.85,277.99,1310.55
6439,20240414,43,237,8,10,180.45,102.25,1804.5
6440,20241218,39,96,3,8,199.46,167.64,1595.68
6441,20240704,25,359,3,10,137.42,77.81,1374.2
6442,20240815,15,315,8,7,213.69,170.27,1495.83
6443,20240330,15,202,2,7,399.77,299.64,2798.39
6444,20240411,34,139,4,8,416.29,279.85,3330.32
6445,20240923,21,263,3,7,213.42,165.18,1493.94
6446,20240614,5,199,3,9,201.45,157.01,1813.05
6447,20240224,31,377,5,4,101.56,82.62,406.24
6448,20241101,7,270,6,2,487.92,348.12,975.84
6449,20240527,45,11,3,5,158.94,97.61,794.7
6450,20240901,19,329,1,1,174.61,126.03,174.61
6451,20240504,16,78,6,1,217.78,126.27,217.78
6452,20240724,3,121,5,1,44.81,29.7,44.81
6453,20241010,8,175,6,1,167.63,122.89,167.63
6454,20241119,43,84,4,8,465.64,291.29,3725.12
6455,20240316,25,377,7,6,41.84,33.87,251.04
6456,20240903,41,392,5,10,124.04,104.54,1240.4
6457,20241130,44,63,7,3,112.79,64.6,338.37
6458,20240823,3,129,6,4,121.36,74.24,485.44
6459,20240222,18,149,4,5,477.53,330.4,2387.65
6460,20240310,38,269,3,8,355.73,199.7,2845.84
6461,20240315,23,240,5,10,460.3,266.0,4603.0
6462,20240208,23,272,6,8,429.52,352.29,3436.16
6463,20241002,26,13,5,6,314.25,177.13,1885.5
6464,20241219,32,206,5,10,282.11,176.11,2821.1
6465,20240708,43,85,3,2,257.0,174.01,514.0
6466,20240807,40,92,2,5,346.32,192.6,1731.6
6467,20241010,29,310,4,3,352.4,279.52,1057.2
6468,20240601,26,57,8,2,301.73,241.08,603.46
6469,20240621,17,13,6,4,227.23,151.88,908.92
6470,20240803,6,195,7,8,339.3,207.15,2714.4
6471,20240421,32,295,6,4,82.56,67.51,330.24
6472,20240123,1,205,8,9,278.01,209.5,2502.09
6473,20240726,32,65,2,7,262.05,185.31,1834.35
6474,20241027,23,310,6,8,269.66,180.06,2157.28
6475,20240127,36,153,1,3,257.86,183.54,773.58
6476,20240320,43,284,2,9,376.38,235.18,3387.42
6477,20240406,25,81,1,3,379.96,260.23,1139.88
6478,20241021,26,365,4,4,168.14,127.08,672.56
6479,20240703,22,114,2,8,178.62,120.28,1428.96
6480,20240714,17,389,4,7,13.16,9.94,92.12
6481,20240824,4,151,2,3,61.08,47.13,183.24
6482,20240411,2,292,1,3,134.85,104.66,404.55
6483,20240918,33,201,4,5,384.03,276.79,1920.15
6484,20240112,42,31,4,5,399.96,242.1,1999.8
6485,20240211,3,40,4,1,127.77,97.13,127.77
6486,20241025,15,163,3,3,435.53,346.59,1306.59
6487,20240828,28,78,4,2,190.97,110.44,381.94
6488,20240305,32,244,1,2,400.04,327.55,800.08
6489,20240609,34,56,4,4,236.09,196.52,944.36
6490,20240119,32,237,7,1,357.74,268.47,357.74
6491,20240902,4,82,2,7,181.37,105.8,1269.59
6492,20241003,12,73,2,7,39.95,29.81,279.65
6493,20240411,22,147,7,3,130.76,85.89,392.28
6494,20240508,3,234,5,9,350.06,224.42,3150.54
6495,20240327,16,160,3,6,459.39,257.73,2756.34
6496,20240522,18,140,7,4,316.0,242.51,1264.0
6497,20240409,45,137,3,2,385.63,277.66,771.26
6498,20240331,15,136,5,5,11.99,8.22,59.95
6499,20240606,44,162,5,10,381.23,254.13,3812.3
6500,20241110,32,334,2,1,418.59,281.94,418.59
6501,20241006,32,232,7,1,209.26,143.54,209.26
6502,20240418,37,169,5,5,249.48,172.95,1247.4
6503,20241211,38,300,2,10,30.92,17.91,309.2
6504,20240317,11,211,7,3,91.44,60.72,274.32
6505,20241129,19,380,5,8,32.96,18.76,263.68
6506,20240423,24,226,7,6,367.03,287.3,2202.18
6507,20240716,44,87,7,2,400.93,283.33,801.86
6508,20240315,2,226,3,10,58.79,46.44,587.9
6509,20241005,22,310,8,2,461.19,313.05,922.38
6510,20240426,10,86,1,6,420.57,250.63,2523.42
6511,20241115,10,81,3,7,290.26,185.73,2031.82
6512,20240131,35,240,5,7,489.25,303.41,3424.75
6513,20240702,10,354,5,9,441.82,301.31,3976.38
6514,20240228,36,134,2,8,115.21,90.63,921.68
6515,20241121,45,203,2,7,477.25,279.19,3340.75
6516,20240601,35,263,7,2,224.26,150.26,448.52
6517,20240903,8,266,8,4,81.66,47.16,326.64
6518,20241117,7,59,6,4,104.04,69.44,416.16
6519,20240715,20,159,5,4,343.68,249.08,1374.72
6520,20240121,25,398,7,2,493.84,281.83,987.68
6521,20240321,36,356,2,1,225.41,128.48,225.41
6522,20240318,20,309,8,5,288.7,222.05,1443.5
6523,20241130,8,10,1,8,153.62,103.27,1228.96
6524,20241128,45,167,5,9,423.5,277.57,3811.5
6525,20240623,41,21,3,10,62.0,46.87,620.0
6526,20241121,30,121,8,5,293.21,168.72,1466.05
6527,20240331,32,346,2,9,295.18,238.48,2656.62
6528,20240905,43,156,6,5,5.56,4.35,27.8
6529,20240523,22,68,2,5,470.58,313.83,2352.9
6530,20240329,7,289,2,3,487.3,336.54,1461.9
6531,20240401,28,304,4,7,236.4,158.23,1654.8
6532,20240602,21,263,7,4,364.19,286.1,1456.76
6533,20240504,36,324,3,5,425.11,237.51,2125.55
6534,20240318,35,281,6,10,62.77,47.17,627.7
6535,20240502,22,254,5,6,46.89,30.05,281.34
6536,20240217,17,356,8,4,346.21,271.38,1384.84
6537,20241220,19,130,3,7,281.95,238.3,1973.65
6538,20240519,29,183,2,8,341.3,216.28,2730.4
