order_id,order_date,product,category,region,units,unit_price,cost
ORD-102962,2024-12-22,Cotton T-Shirt,Apparel,Central,3.0,18.9,5.87
ORD-102963,2024-01-25,Throw Blanket,Home,North,8.0,51.84,18.95
ORD-102964,2024-09-25,Mechanical Keyboard,Electronics,Central,5.0,78.21,37.67
ORD-102965,2024-08-05,Protein Powder,Health,West,2.0,54.63,24.81
ORD-102966,2024-03-29,Yoga Mat,Health,South,2.0,32.88,12.03
ORD-102967,2024-03-24,Ceramic Mug,Home,East,2.0,14.53,3.94
ORD-102968,2024-09-20,Wool Beanie,Apparel,South,3.0,21.04,6.86
ORD-102969,2024-08-21,Throw Blanket,Home,North,5.0,47.81,21.26
ORD-102970,2024-08-11,Noise-Cancel Headphones,Electronics,North,7.0,149.01,71.21
ORD-102971,2024-01-19,Throw Blanket,Home,North,8.0,49.3,19.06
ORD-102972,2024-08-06,Noise-Cancel Headphones,Electronics,East,6.0,136.29,68.68
ORD-102973,2024-12-25,Scented Candle,Home,Central,4.0,17.79,6.37
ORD-102974,2024-01-07,4K Webcam,Electronics,East,5.0,92.54,42.17
ORD-102975,2024-06-20,Throw Blanket,Home,North,3.0,48.07,19.27
ORD-102976,2024-06-29,Desk Lamp,Home,East,2.0,38.56,15.83
ORD-102977,2024-11-24,Noise-Cancel Headphones,Electronics,West,5.0,150.21,69.34
ORD-102978,2024-04-13,Ceramic Mug,Home,Central,7.0,13.91,3.91
ORD-102979,2024-06-23,Denim Jacket,Apparel,West,1.0,113.82,51.24
ORD-102980,2024-09-19,4K Webcam,Electronics,South,1.0,88.84,39.89
ORD-102981,2024-01-23,Ceramic Mug,Home,West,2.0,14.7,4.22
ORD-102982,2024-10-20,Water Bottle,Health,North,2.0,18.95,6.89
ORD-102983,2024-10-27,Wireless Mouse,Electronics,East,2.0,24.53,10.95
ORD-102984,2024-09-20,Water Bottle,Health,East,2.0,18.62,7.04
ORD-102985,2024-08-25,Protein Powder,Health,North,1.0,57.59,26.13
ORD-102986,2024-09-30,Wool Beanie,Apparel,North,3.0,21.9,7.0
ORD-102987,2024-10-13,Ceramic Mug,Home,Central,6.0,13.4,4.18
ORD-102988,2024-11-26,Cotton T-Shirt,Apparel,South,2.0,19.09,5.86
ORD-102989,2024-06-05,USB-C Hub,Electronics,North,3.0,42.29,18.8
ORD-102990,2024-06-15,Ceramic Mug,Home,East,8.0,13.28,4.0
ORD-102991,2024-08-21,Protein Powder,Health,South,2.0,50.98,23.26
ORD-102992,2024-03-11,Noise-Cancel Headphones,Electronics,Central,8.0,141.05,69.43
ORD-102993,2024-11-09,Throw Blanket,Home,Central,5.0,52.33,20.71
ORD-102994,2024-10-09,Throw Blanket,Home,Central,6.0,47.2,19.36
ORD-102995,2024-08-18,Desk Lamp,Home,South,3.0,39.91,16.0
ORD-102996,2024-04-20,Cotton T-Shirt,Apparel,Central,3.0,18.21,6.17
ORD-102997,2024-05-07,Running Shoes,Apparel,South,4.0,98.61,40.61
ORD-102998,2024-06-08,Running Shoes,Apparel,South,2.0,90.13,43.84
ORD-102999,2024-08-30,Protein Powder,Health,Central,3.0,55.11,24.07
ORD-103000,2024-10-11,Yoga Mat,Health,West,8.0,35.09,12.91
ORD-103001,2024-09-02,Running Shoes,Apparel,North,1.0,106.06,38.63
ORD-103002,2024-12-06,Water Bottle,Health,Central,5.0,20.63,6.9
ORD-103003,2024-12-17,Ceramic Mug,Home,North,6.0,13.58,4.06
ORD-103004,2024-09-14,Running Shoes,Apparel,West,2.0,98.25,44.93
ORD-103005,2024-05-15,Wireless Mouse,Electronics,East,1.0,27.67,11.25
ORD-103006,2024-08-07,Ceramic Mug,Home,North,5.0,12.86,4.18
ORD-103007,2024-06-04,Scented Candle,Home,West,2.0,17.24,5.71
ORD-103008,2024-08-18,Water Bottle,Health,West,8.0,19.76,6.96
ORD-103009,2024-10-24,Throw Blanket,Home,Central,2.0,47.98,20.98
ORD-103010,2024-05-15,Wireless Mouse,Electronics,West,2.0,24.58,10.61
ORD-103011,2024-07-04,Ceramic Mug,Home,West,3.0,13.09,4.15
ORD-103012,2024-01-17,Throw Blanket,Home,Central,3.0,52.44,20.59
ORD-103013,2024-09-26,Denim Jacket,Apparel,Central,2.0,111.46,55.6
ORD-103014,2024-06-28,Running Shoes,Apparel,East,6.0,94.05,41.45
ORD-103015,2024-06-17,Desk Lamp,Home,North,3.0,41.04,15.37
ORD-103016,2024-07-13,Ceramic Mug,Home,South,5.0,13.98,4.28
ORD-103017,2024-03-19,Scented Candle,Home,West,2.0,17.12,6.15
ORD-103018,2024-08-06,Denim Jacket,Apparel,North,1.0,111.91,55.75
ORD-103019,2024-09-29,4K Webcam,Electronics,North,1.0,87.98,40.32
ORD-103020,2024-05-07,Wool Beanie,Apparel,South,1.0,21.17,7.01
ORD-103021,2024-02-18,Water Bottle,Health,Central,7.0,20.21,7.05
ORD-103022,2024-05-21,Ceramic Mug,Home,South,3.0,13.02,4.06
ORD-103023,2024-03-13,Throw Blanket,Home,Central,3.0,50.99,20.59
ORD-103024,2024-05-16,Mechanical Keyboard,Electronics,Central,5.0,79.46,36.81
ORD-103025,2024-08-17,Water Bottle,Health,South,1.0,20.19,6.59
ORD-103026,2024-02-11,Noise-Cancel Headphones,Electronics,South,5.0,159.74,70.24
ORD-103027,2024-09-30,Water Bottle,Health,Central,5.0,19.56,6.51
ORD-103028,2024-03-23,Denim Jacket,Apparel,West,7.0,115.65,54.29
ORD-103029,2024-11-23,Yoga Mat,Health,West,1.0,34.04,12.74
ORD-103030,2024-09-25,Yoga Mat,Health,Central,1.0,34.66,13.26
ORD-103031,2024-04-09,Desk Lamp,Home,North,7.0,38.82,17.27
ORD-103032,2024-07-25,Yoga Mat,Health,South,3.0,33.55,11.99
ORD-103033,2024-02-10,Ceramic Mug,Home,West,1.0,12.58,4.36
ORD-103034,2024-02-06,Protein Powder,Health,North,5.0,53.46,23.78
ORD-103035,2024-12-15,USB-C Hub,Electronics,Central,4.0,45.81,19.26
ORD-103036,2024-10-20,Mechanical Keyboard,Electronics,East,8.0,79.54,35.85
ORD-103037,2024-02-26,Wool Beanie,Apparel,South,8.0,23.32,7.28
ORD-103038,2024-04-13,Desk Lamp,Home,South,5.0,42.81,16.03
ORD-103039,2024-03-13,Desk Lamp,Home,North,2.0,40.48,15.96
ORD-103040,2024-05-24,Wool Beanie,Apparel,East,6.0,23.52,6.46
ORD-103041,2024-04-16,Wool Beanie,Apparel,Central,2.0,22.84,7.02
ORD-103042,2024-04-30,Ceramic Mug,Home,North,7.0,15.2,4.14
ORD-103043,2024-07-12,Protein Powder,Health,East,5.0,60.09,23.77
ORD-103044,2024-03-10,Protein Powder,Health,West,3.0,57.62,25.13
ORD-103045,2024-11-19,Mechanical Keyboard,Electronics,East,8.0,81.79,39.72
ORD-103046,2024-09-23,Ceramic Mug,Home,West,5.0,13.86,3.9
ORD-103047,2024-10-05,Running Shoes,Apparel,West,4.0,94.8,44.68
ORD-103048,2024-03-03,Desk Lamp,Home,Central,2.0,38.34,16.03
ORD-103049,2024-09-16,Wool Beanie,Apparel,West,6.0,22.68,7.01
ORD-103050,2024-11-02,Water Bottle,Health,West,3.0,19.28,7.03
ORD-103051,2024-03-05,Running Shoes,Apparel,South,2.0,94.09,42.12
ORD-103052,2024-10-01,Scented Candle,Home,North,1.0,15.88,5.37
ORD-103053,2024-05-10,Mechanical Keyboard,Electronics,North,6.0,85.81,37.72
ORD-103054,2024-10-15,Yoga Mat,Health,North,8.0,34.61,12.29
ORD-103055,2024-06-24,USB-C Hub,Electronics,Central,3.0,46.03,20.24
ORD-103056,2024-10-20,Running Shoes,Apparel,North,2.0,101.92,44.66
ORD-103057,2024-02-23,Protein Powder,Health,East,5.0,55.83,24.82
ORD-103058,2024-05-22,Water Bottle,Health,West,2.0,21.44,6.93
ORD-103059,2024-04-10,Denim Jacket,Apparel,West,1.0,112.55,52.78
ORD-103060,2024-03-31,Denim Jacket,Apparel,North,6.0,134.38,53.55
ORD-103061,2024-04-22,Wireless Mouse,Electronics,Central,5.0,26.36,11.85
ORD-103062,2024-05-19,Water Bottle,Health,East,1.0,20.21,6.81
ORD-103063,2024-02-16,Wireless Mouse,Electronics,North,2.0,26.78,9.96
ORD-103064,2024-09-15,Wireless Mouse,Electronics,North,2.0,23.54,11.45
ORD-103065,2024-07-20,Denim Jacket,Apparel,Central,6.0,118.27,58.3
ORD-103066,2024-10-30,Wireless Mouse,Electronics,Central,6.0,26.81,11.73
ORD-103067,2024-09-15,USB-C Hub,Electronics,West,6.0,40.8,19.79
ORD-103068,2024-02-24,Scented Candle,Home,South,1.0,18.5,6.29
ORD-103069,2024-01-26,Throw Blanket,Home,Central,7.0,50.3,20.04
ORD-103070,2024-06-03,4K Webcam,Electronics,South,2.0,97.76,37.59
ORD-103071,2024-06-25,Desk Lamp,Home,South,8.0,35.91,16.02
ORD-103072,2024-03-28,Ceramic Mug,Home,West,7.0,15.13,4.1
ORD-103073,2024-10-13,Noise-Cancel Headphones,Electronics,South,4.0,144.83,69.62
ORD-103074,2024-07-31,Throw Blanket,Home,East,7.0,47.9,19.86
ORD-103075,2024-09-30,Ceramic Mug,Home,West,6.0,13.14,3.85
ORD-103076,2024-02-09,Desk Lamp,Home,North,7.0,36.88,15.36
ORD-103077,2024-10-25,USB-C Hub,Electronics,Central,1.0,45.91,20.4
ORD-103078,2024-03-16,Noise-Cancel Headphones,Electronics,North,1.0,140.71,75.25
ORD-103079,2024-06-13,4K Webcam,Electronics,Central,8.0,92.29,41.0
ORD-103080,2024-06-09,Cotton T-Shirt,Apparel,South,7.0,18.37,6.07
ORD-103081,2024-10-27,Yoga Mat,Health,East,5.0,32.88,12.49
ORD-103082,2024-04-11,Throw Blanket,Home,South,3.0,47.71,20.51
ORD-103083,2024-03-29,Wool Beanie,Apparel,East,4.0,22.37,7.49
ORD-103084,2024-05-04,Wool Beanie,Apparel,North,4.0,21.69,6.57
ORD-103085,2024-05-12,Yoga Mat,Health,North,4.0,35.06,13.24
ORD-103086,2024-03-07,Denim Jacket,Apparel,East,6.0,124.18,56.19
ORD-103087,2024-03-05,Noise-Cancel Headphones,Electronics,West,7.0,157.06,71.48
ORD-103088,2024-03-25,USB-C Hub,Electronics,Central,4.0,44.3,20.25
ORD-103089,2024-06-20,Cotton T-Shirt,Apparel,Central,7.0,18.01,6.49
ORD-103090,2024-05-05,Scented Candle,Home,Central,1.0,18.07,5.94
ORD-103091,2024-05-23,Denim Jacket,Apparel,West,7.0,122.82,56.48
ORD-103092,2024-09-20,Running Shoes,Apparel,West,6.0,88.06,42.14
ORD-103093,2024-03-29,Denim Jacket,Apparel,South,5.0,114.66,53.61
ORD-103094,2024-11-29,Water Bottle,Health,Central,4.0,19.28,7.08
ORD-103095,2024-10-02,Water Bottle,Health,Central,3.0,19.79,7.19
ORD-103096,2024-03-04,USB-C Hub,Electronics,East,3.0,43.29,19.16
ORD-103097,2024-04-24,Mechanical Keyboard,Electronics,North,8.0,81.79,36.66
ORD-103098,2024-03-08,Noise-Cancel Headphones,Electronics,North,1.0,137.04,68.7
ORD-103099,2024-04-09,Protein Powder,Health,East,6.0,50.66,23.56
ORD-103100,2024-05-13,Denim Jacket,Apparel,West,8.0,118.0,53.15
ORD-103101,2024-02-17,Protein Powder,Health,East,5.0,54.52,24.3
ORD-103102,2024-01-06,Scented Candle,Home,Central,6.0,16.69,6.1
ORD-103103,2024-06-09,Wool Beanie,Apparel,East,5.0,21.33,7.27
ORD-103104,2024-09-13,4K Webcam,Electronics,West,5.0,87.22,39.59
ORD-103105,2024-04-20,Cotton T-Shirt,Apparel,West,6.0,18.63,5.86
ORD-103106,2024-11-10,USB-C Hub,Electronics,Central,8.0,45.34,20.18
ORD-103107,2024-05-15,Wool Beanie,Apparel,West,6.0,21.27,6.95
ORD-103108,2024-11-25,4K Webcam,Electronics,East,7.0,95.58,41.05
ORD-103109,2024-03-27,4K Webcam,Electronics,North,5.0,91.17,40.71
ORD-103110,2024-07-16,Wireless Mouse,Electronics,West,7.0,23.99,11.5
ORD-103111,2024-10-06,Desk Lamp,Home,North,8.0,39.18,16.75
ORD-103112,2024-01-22,Water Bottle,Health,South,2.0,20.12,7.31
ORD-103113,2024-12-06,Denim Jacket,Apparel,East,7.0,127.29,55.06
ORD-103114,2024-05-13,Wool Beanie,Apparel,North,6.0,21.34,6.76
ORD-103115,2024-07-01,Yoga Mat,Health,West,4.0,36.34,14.0
ORD-103116,2024-08-18,Wool Beanie,Apparel,South,7.0,22.05,7.24
ORD-103117,2024-08-23,Ceramic Mug,Home,East,2.0,15.04,3.93
ORD-103118,2024-01-09,Running Shoes,Apparel,South,6.0,101.13,44.39
ORD-103119,2024-11-13,Wool Beanie,Apparel,South,5.0,22.22,6.85
ORD-103120,2024-08-16,Wool Beanie,Apparel,South,8.0,21.71,7.39
ORD-103121,2024-12-31,Throw Blanket,Home,North,5.0,50.24,21.18
ORD-103122,2024-06-21,Ceramic Mug,Home,North,5.0,13.87,3.85
ORD-103123,2024-08-12,Wool Beanie,Apparel,West,5.0,23.85,7.16
ORD-103124,2024-06-10,Mechanical Keyboard,Electronics,North,5.0,79.31,39.19
ORD-103125,2024-11-21,Yoga Mat,Health,East,8.0,34.29,14.36
ORD-103126,2024-10-31,Yoga Mat,Health,North,7.0,34.2,12.61
ORD-103127,2024-11-28,USB-C Hub,Electronics,East,1.0,42.27,20.09
ORD-103128,2024-07-03,4K Webcam,Electronics,West,5.0,91.48,41.03
ORD-103129,2024-10-16,Water Bottle,Health,East,3.0,19.18,6.65
ORD-103130,2024-05-11,Cotton T-Shirt,Apparel,West,2.0,20.04,5.97
ORD-103131,2024-06-17,Desk Lamp,Home,South,7.0,36.48,16.0
ORD-103132,2024-10-05,Desk Lamp,Home,East,7.0,39.25,15.32
ORD-103133,2024-01-30,Protein Powder,Health,South,8.0,58.16,24.3
ORD-103134,2024-09-17,Wireless Mouse,Electronics,East,4.0,22.31,11.42
ORD-103135,2024-01-06,Denim Jacket,Apparel,North,4.0,132.11,55.52
ORD-103136,2024-07-31,Ceramic Mug,Home,South,7.0,13.7,3.91
ORD-103137,2024-06-23,Protein Powder,Health,West,2.0,55.39,23.86
ORD-103138,2024-06-20,Noise-Cancel Headphones,Electronics,West,1.0,153.26,69.99
ORD-103139,2024-06-29,4K Webcam,Electronics,South,4.0,92.23,41.36
ORD-103140,2024-06-29,USB-C Hub,Electronics,South,6.0,45.62,19.84
ORD-103141,2024-05-29,Desk Lamp,Home,South,4.0,40.94,16.17
ORD-103142,2024-06-14,Water Bottle,Health,South,2.0,20.52,6.61
ORD-103143,2024-07-26,USB-C Hub,Electronics,Central,5.0,48.96,18.57
ORD-103144,2024-10-06,Noise-Cancel Headphones,Electronics,West,8.0,152.89,70.46
ORD-103145,2024-07-21,4K Webcam,Electronics,South,3.0,97.74,42.84
ORD-103146,2024-08-23,Yoga Mat,Health,East,4.0,36.58,13.67
ORD-103147,2024-11-02,Denim Jacket,Apparel,East,3.0,109.17,58.9
ORD-103148,2024-12-28,4K Webcam,Electronics,East,3.0,100.62,41.21
ORD-103149,2024-02-09,Cotton T-Shirt,Apparel,South,6.0,18.45,6.18
ORD-103150,2024-09-17,Ceramic Mug,Home,Central,3.0,15.05,3.77
ORD-103151,2024-03-23,Running Shoes,Apparel,South,5.0,95.13,42.72
ORD-103152,2024-03-13,USB-C Hub,Electronics,East,1.0,47.39,18.18
ORD-103153,2024-10-17,Protein Powder,Health,North,6.0,53.11,23.94
ORD-103154,2024-01-26,Running Shoes,Apparel,East,1.0,97.97,47.09
ORD-103155,2024-11-06,4K Webcam,Electronics,Central,4.0,87.87,41.5
ORD-103156,2024-10-09,Throw Blanket,Home,Central,7.0,52.87,19.31
ORD-103157,2024-12-30,Throw Blanket,Home,East,3.0,50.07,20.33
ORD-103158,2024-09-01,USB-C Hub,Electronics,North,6.0,47.11,18.61
ORD-103159,2024-11-15,Mechanical Keyboard,Electronics,West,3.0,70.45,36.54
ORD-103160,2024-02-13,Wireless Mouse,Electronics,West,8.0,24.89,11.93
ORD-103161,2024-11-21,Desk Lamp,Home,Central,8.0,39.8,16.68
ORD-103162,2024-02-28,Scented Candle,Home,East,8.0,18.2,6.08
ORD-103163,2024-04-25,Desk Lamp,Home,North,4.0,40.87,15.75
ORD-103164,2024-02-16,Scented Candle,Home,Central,3.0,17.67,5.93
ORD-103165,2024-05-27,Running Shoes,Apparel,West,5.0,95.23,44.59
ORD-103166,2024-10-01,Ceramic Mug,Home,Central,7.0,14.83,4.05
ORD-103167,2024-04-08,Throw Blanket,Home,North,5.0,43.42,17.53
ORD-103168,2024-10-27,Running Shoes,Apparel,East,6.0,97.8,46.07
ORD-103169,2024-08-09,Yoga Mat,Health,East,8.0,34.42,13.1
ORD-103170,2024-08-18,Yoga Mat,Health,South,7.0,33.4,13.18
ORD-103171,2024-12-09,Desk Lamp,Home,Central,3.0,39.66,16.7
ORD-103172,2024-06-07,Water Bottle,Health,North,2.0,21.23,7.13
ORD-103173,2024-05-06,Running Shoes,Apparel,North,4.0,99.94,43.25
ORD-103174,2024-12-30,Mechanical Keyboard,Electronics,South,5.0,78.47,37.36
ORD-103175,2024-07-22,Denim Jacket,Apparel,Central,7.0,125.25,52.29
ORD-103176,2024-08-12,Throw Blanket,Home,North,3.0,51.13,20.22
ORD-103177,2024-04-18,Desk Lamp,Home,East,2.0,38.83,16.92
ORD-103178,2024-03-19,Running Shoes,Apparel,North,3.0,91.71,40.91
ORD-103179,2024-03-03,4K Webcam,Electronics,South,5.0,86.17,39.81
ORD-103180,2024-03-22,Denim Jacket,Apparel,East,2.0,125.03,57.69
ORD-103181,2024-03-12,Desk Lamp,Home,North,4.0,38.92,15.71
ORD-103182,2024-09-30,Wireless Mouse,Electronics,South,3.0,23.69,10.82
ORD-103183,2024-01-22,Cotton T-Shirt,Apparel,East,8.0,17.4,5.91
ORD-103184,2024-08-18,Noise-Cancel Headphones,Electronics,North,5.0,155.2,69.82
ORD-103185,2024-12-13,Desk Lamp,Home,East,6.0,37.93,14.99
ORD-103186,2024-10-07,Denim Jacket,Apparel,West,5.0,121.98,53.81
ORD-103187,2024-05-27,Mechanical Keyboard,Electronics,South,1.0,83.9,38.35
ORD-103188,2024-01-22,4K Webcam,Electronics,North,3.0,83.18,41.37
ORD-103189,2024-11-01,Wireless Mouse,Electronics,East,7.0,24.94,11.51
ORD-103190,2024-01-02,Denim Jacket,Apparel,West,5.0,118.98,59.05
ORD-103191,2024-09-06,Water Bottle,Health,North,6.0,20.38,7.42
ORD-103192,2024-09-02,Ceramic Mug,Home,South,7.0,14.87,4.15
ORD-103193,2024-03-11,Protein Powder,Health,Central,5.0,51.34,23.86
ORD-103194,2024-09-27,Throw Blanket,Home,South,5.0,50.4,19.5
ORD-103195,2024-03-05,Yoga Mat,Health,South,2.0,36.81,13.01
ORD-103196,2024-03-23,4K Webcam,Electronics,West,2.0,88.17,41.96
ORD-103197,2024-10-24,Water Bottle,Health,East,2.0,19.86,7.23
ORD-103198,2024-12-24,Noise-Cancel Headphones,Electronics,South,3.0,152.12,71.74
ORD-103199,2024-04-06,Denim Jacket,Apparel,West,6.0,122.07,54.73
ORD-103200,2024-12-03,Scented Candle,Home,North,8.0,18.52,6.19
ORD-103201,2024-11-30,4K Webcam,Electronics,West,4.0,91.5,43.07
ORD-103202,2024-10-08,4K Webcam,Electronics,South,5.0,84.63,42.44
ORD-103203,2024-02-21,USB-C Hub,Electronics,Central,7.0,47.23,18.98
ORD-103204,2024-04-19,Wireless Mouse,Electronics,West,6.0,26.46,10.63
ORD-103205,2024-09-05,Wool Beanie,Apparel,Central,3.0,22.2,6.76
ORD-103206,2024-12-31,Water Bottle,Health,North,3.0,18.51,6.81
ORD-103207,2024-10-25,Noise-Cancel Headphones,Electronics,North,6.0,148.15,70.72
ORD-103208,2024-06-02,Denim Jacket,Apparel,Central,3.0,121.17,56.14
ORD-103209,2024-03-27,Yoga Mat,Health,South,2.0,33.0,12.26
ORD-103210,2024-12-17,Desk Lamp,Home,Central,5.0,38.3,15.68
ORD-103211,2024-04-11,Wireless Mouse,Electronics,West,6.0,23.24,11.11
ORD-103212,2024-05-05,Wool Beanie,Apparel,East,3.0,22.67,6.75
ORD-103213,2024-12-19,USB-C Hub,Electronics,North,1.0,45.37,19.33
ORD-103214,2024-07-24,Noise-Cancel Headphones,Electronics,North,7.0,136.74,69.14
ORD-103215,2024-04-06,Noise-Cancel Headphones,Electronics,West,4.0,151.62,67.97
ORD-103216,2024-01-02,Ceramic Mug,Home,North,6.0,13.96,4.01
ORD-103217,2024-06-06,Noise-Cancel Headphones,Electronics,North,2.0,152.85,71.1
ORD-103218,2024-12-26,4K Webcam,Electronics,South,3.0,87.26,39.61
ORD-103219,2024-06-07,Noise-Cancel Headphones,Electronics,Central,5.0,143.03,69.32
ORD-103220,2024-09-13,Cotton T-Shirt,Apparel,West,1.0,18.27,6.11
ORD-103221,2024-04-02,Scented Candle,Home,West,3.0,17.52,5.82
ORD-103222,2024-10-10,Running Shoes,Apparel,West,6.0,95.09,39.21
ORD-103223,2024-10-10,Cotton T-Shirt,Apparel,East,7.0,19.14,5.63
ORD-103224,2024-08-10,Wool Beanie,Apparel,South,3.0,21.79,6.88
ORD-103225,2024-10-09,Ceramic Mug,Home,East,1.0,13.7,3.79
ORD-103226,2024-07-30,Wireless Mouse,Electronics,East,1.0,24.56,10.85
ORD-103227,2024-05-18,Yoga Mat,Health,Central,5.0,39.39,13.87
ORD-103228,2024-09-27,Yoga Mat,Health,Central,6.0,33.65,12.28
ORD-103229,2024-11-01,Ceramic Mug,Home,West,5.0,13.61,3.95
ORD-103230,2024-11-03,Ceramic Mug,Home,Central,4.0,16.31,4.34
ORD-103231,2024-03-18,Throw Blanket,Home,Central,1.0,50.03,20.33
ORD-103232,2024-09-04,Denim Jacket,Apparel,West,2.0,111.72,54.19
ORD-103233,2024-01-02,Cotton T-Shirt,Apparel,Central,1.0,19.8,5.96
ORD-103234,2024-07-28,Cotton T-Shirt,Apparel,North,4.0,18.14,6.1
ORD-103235,2024-07-28,USB-C Hub,Electronics,North,3.0,47.05,20.29
ORD-103236,2024-05-13,Protein Powder,Health,East,1.0,54.42,23.49
ORD-103237,2024-12-29,Cotton T-Shirt,Apparel,North,5.0,18.58,5.82
ORD-103238,2024-11-19,4K Webcam,Electronics,South,3.0,96.16,38.74
ORD-103239,2024-01-15,Water Bottle,Health,North,8.0,20.57,7.03
ORD-103240,2024-03-17,Wool Beanie,Apparel,Central,4.0,23.07,6.61
ORD-103241,2024-03-17,Ceramic Mug,Home,West,1.0,14.3,3.93
ORD-103242,2024-11-24,Noise-Cancel Headphones,Electronics,North,6.0,145.69,67.46
ORD-103243,2024-07-08,4K Webcam,Electronics,West,6.0,91.72,42.76
ORD-103244,2024-09-23,Throw Blanket,Home,West,8.0,51.96,19.59
ORD-103245,2024-10-23,Denim Jacket,Apparel,South,6.0,120.81,55.87
ORD-103246,2024-10-07,USB-C Hub,Electronics,Central,3.0,49.05,17.78
ORD-103247,2024-02-02,Protein Powder,Health,Central,6.0,57.34,24.13
ORD-103248,2024-02-21,Running Shoes,Apparel,Central,7.0,96.01,39.98
ORD-103249,2024-05-24,Scented Candle,Home,North,5.0,18.23,5.9
ORD-103250,2024-05-03,Cotton T-Shirt,Apparel,East,7.0,19.13,6.53
ORD-103251,2024-09-30,Wool Beanie,Apparel,West,8.0,20.62,7.26
ORD-103252,2024-02-27,Desk Lamp,Home,East,7.0,38.82,15.92
ORD-103253,2024-05-15,Yoga Mat,Health,East,5.0,35.39,14.66
ORD-103254,2024-03-27,Noise-Cancel Headphones,Electronics,South,4.0,145.9,67.44
ORD-103255,2024-03-10,Scented Candle,Home,East,7.0,18.3,6.28
ORD-103256,2024-03-04,Yoga Mat,Health,West,7.0,35.04,12.2
ORD-103257,2024-03-12,Scented Candle,Home,North,3.0,18.7,5.94
ORD-103258,2024-07-25,USB-C Hub,Electronics,West,1.0,46.49,17.98
ORD-103259,2024-05-30,Noise-Cancel Headphones,Electronics,West,7.0,150.25,70.72
ORD-103260,2024-06-08,Noise-Cancel Headphones,Electronics,North,2.0,138.81,70.16
ORD-103261,2024-06-24,Mechanical Keyboard,Electronics,West,8.0,86.07,37.53
ORD-103262,2024-09-28,Desk Lamp,Home,East,1.0,38.72,16.7
ORD-103263,2024-11-11,Water Bottle,Health,South,8.0,19.92,6.84
ORD-103264,2024-07-11,Wool Beanie,Apparel,East,6.0,21.62,7.09
ORD-103265,2024-08-23,Ceramic Mug,Home,East,3.0,13.66,4.13
ORD-103266,2024-09-27,Desk Lamp,Home,South,1.0,42.01,15.05
ORD-103267,2024-09-09,Running Shoes,Apparel,West,7.0,101.58,40.74
ORD-103268,2024-02-19,Denim Jacket,Apparel,West,1.0,122.67,55.12
ORD-103269,2024-12-25,Ceramic Mug,Home,South,1.0,13.92,4.1
ORD-103270,2024-03-01,4K Webcam,Electronics,East,7.0,91.76,43.33
ORD-103271,2024-05-30,Wireless Mouse,Electronics,West,6.0,25.09,10.91
ORD-103272,2024-08-26,Ceramic Mug,Home,East,2.0,13.87,3.95
ORD-103273,2024-05-27,Protein Powder,Health,East,3.0,55.93,23.16
ORD-103274,2024-03-29,Mechanical Keyboard,Electronics,Central,6.0,77.26,38.5
ORD-103275,2024-12-03,Noise-Cancel Headphones,Electronics,Central,6.0,150.88,69.17
ORD-103276,2024-01-27,4K Webcam,Electronics,South,3.0,89.91,40.55
ORD-103277,2024-03-30,Desk Lamp,Home,West,4.0,40.18,15.94
ORD-103278,2024-12-29,Wool Beanie,Apparel,Central,1.0,21.32,7.15
ORD-103279,2024-09-24,Wool Beanie,Apparel,North,1.0,22.78,6.84
ORD-103280,2024-02-01,Scented Candle,Home,East,8.0,17.18,5.81
ORD-103281,2024-10-03,4K Webcam,Electronics,West,2.0,86.45,41.71
ORD-103282,2024-12-20,Throw Blanket,Home,North,8.0,47.7,17.58
ORD-103283,2024-02-05,Wireless Mouse,Electronics,South,1.0,23.66,10.73
ORD-103284,2024-05-31,Mechanical Keyboard,Electronics,West,8.0,83.01,36.25
ORD-103285,2024-06-20,Protein Powder,Health,Central,4.0,52.34,25.16
ORD-103286,2024-02-17,Scented Candle,Home,Central,7.0,17.37,5.89
ORD-103287,2024-03-14,USB-C Hub,Electronics,West,7.0,47.82,18.57
ORD-103288,2024-03-04,Denim Jacket,Apparel,North,3.0,116.58,54.89
ORD-103289,2024-03-08,Wireless Mouse,Electronics,North,6.0,24.76,10.74
ORD-103290,2024-05-27,Scented Candle,Home,Central,3.0,17.09,5.9
ORD-103291,2024-06-18,Desk Lamp,Home,West,7.0,40.62,16.06
ORD-103292,2024-03-28,4K Webcam,Electronics,North,8.0,92.77,40.31
ORD-103293,2024-04-15,Cotton T-Shirt,Apparel,North,7.0,19.7,5.9
ORD-103294,2024-03-11,Noise-Cancel Headphones,Electronics,North,6.0,153.0,67.17
ORD-103295,2024-10-18,Running Shoes,Apparel,Central,3.0,95.35,40.06
ORD-103296,2024-03-18,4K Webcam,Electronics,West,1.0,86.67,41.1
ORD-103297,2024-11-28,Noise-Cancel Headphones,Electronics,Central,5.0,142.93,70.86
ORD-103298,2024-07-16,Running Shoes,Apparel,North,2.0,101.13,39.6
ORD-103299,2024-10-20,Protein Powder,Health,West,5.0,57.1,24.73
ORD-103300,2024-08-20,Desk Lamp,Home,Central,7.0,37.65,16.49
ORD-103301,2024-04-07,4K Webcam,Electronics,East,1.0,89.18,42.6
ORD-103302,2024-08-08,Water Bottle,Health,West,8.0,19.7,7.08
ORD-103303,2024-04-10,Noise-Cancel Headphones,Electronics,West,5.0,140.59,71.78
